run_id,timestamp_utc,method,model,level,seed,sample_index,baseline_seed,d,k,max_edges,density,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,sampled_edges,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260423T095857Z,2026-04-23T09:58:57.731315+00:00,random_uniform,baseline,0,1276453582,20,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.731315+00:00,random_uniform,baseline,0,1276453582,21,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T095857Z,2026-04-23T09:58:57.731315+00:00,random_uniform,baseline,0,1276453582,22,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,1.0
20260423T095857Z,2026-04-23T09:58:57.731315+00:00,random_uniform,baseline,0,1276453582,23,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.732320+00:00,random_uniform,baseline,0,1276453582,24,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.732320+00:00,random_uniform,baseline,0,1276453582,25,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.732320+00:00,random_uniform,baseline,0,1276453582,26,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,2,1.0
20260423T095857Z,2026-04-23T09:58:57.732320+00:00,random_uniform,baseline,0,1276453582,27,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T095857Z,2026-04-23T09:58:57.733316+00:00,random_uniform,baseline,0,1276453582,28,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.733316+00:00,random_uniform,baseline,0,1276453582,29,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.733316+00:00,random_uniform,baseline,0,1276453582,30,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.733316+00:00,random_uniform,baseline,0,1276453582,31,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.733316+00:00,random_uniform,baseline,0,1276453582,32,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.734316+00:00,random_uniform,baseline,0,1276453582,33,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,1.0
20260423T095857Z,2026-04-23T09:58:57.734316+00:00,random_uniform,baseline,0,1276453582,34,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.734316+00:00,random_uniform,baseline,0,1276453582,35,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.734316+00:00,random_uniform,baseline,0,1276453582,36,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,2,1.0
20260423T095857Z,2026-04-23T09:58:57.734316+00:00,random_uniform,baseline,0,1276453582,37,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,3,1.0
20260423T095857Z,2026-04-23T09:58:57.735318+00:00,random_uniform,baseline,0,1276453582,38,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.735318+00:00,random_uniform,baseline,0,1276453582,39,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.735318+00:00,random_uniform,baseline,0,1276453582,40,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.735318+00:00,random_uniform,baseline,0,1276453582,41,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,1.0,0.5,0.6666666666666666,0.5714285714285715,3,1.0
20260423T095857Z,2026-04-23T09:58:57.736318+00:00,random_uniform,baseline,0,1276453582,42,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.4,0.6666666666666666,0.5,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,5,1.0
20260423T095857Z,2026-04-23T09:58:57.736318+00:00,random_uniform,baseline,0,1276453582,43,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,2,1.0
20260423T095857Z,2026-04-23T09:58:57.736823+00:00,random_uniform,baseline,0,1276453582,44,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.736823+00:00,random_uniform,baseline,0,1276453582,45,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.736823+00:00,random_uniform,baseline,0,1276453582,46,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.25,0.3333333333333333,0.28571428571428575,3,1.0
20260423T095857Z,2026-04-23T09:58:57.736823+00:00,random_uniform,baseline,0,1276453582,47,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,1.0,0.5,0.6666666666666666,0.5714285714285715,3,1.0
20260423T095857Z,2026-04-23T09:58:57.737597+00:00,random_uniform,baseline,0,1276453582,48,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.5,0.6666666666666666,0.5714285714285715,2,1.0
20260423T095857Z,2026-04-23T09:58:57.737597+00:00,random_uniform,baseline,0,1276453582,49,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.4,0.6666666666666666,0.5,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,5,1.0
20260423T095857Z,2026-04-23T09:58:57.738103+00:00,random_uniform,baseline,0,1276453582,50,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,3,1.0
20260423T095857Z,2026-04-23T09:58:57.738103+00:00,random_uniform,baseline,0,1276453582,51,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.738103+00:00,random_uniform,baseline,0,1276453582,52,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.738103+00:00,random_uniform,baseline,0,1276453582,53,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,1.0,0.25,0.3333333333333333,0.28571428571428575,4,1.0
20260423T095857Z,2026-04-23T09:58:57.739106+00:00,random_uniform,baseline,0,1276453582,54,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T095857Z,2026-04-23T09:58:57.739106+00:00,random_uniform,baseline,0,1276453582,55,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.739106+00:00,random_uniform,baseline,0,1276453582,56,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,5,1.0
20260423T095857Z,2026-04-23T09:58:57.739106+00:00,random_uniform,baseline,0,1276453582,57,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.739106+00:00,random_uniform,baseline,0,1276453582,58,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.740105+00:00,random_uniform,baseline,0,1276453582,59,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.740105+00:00,random_uniform,baseline,0,1276453582,60,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.25,0.3333333333333333,0.28571428571428575,1.0,1.0,1.0,0.25,0.3333333333333333,0.28571428571428575,5,1.0
20260423T095857Z,2026-04-23T09:58:57.740105+00:00,random_uniform,baseline,0,1276453582,61,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.740105+00:00,random_uniform,baseline,0,1276453582,62,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,1.0
20260423T095857Z,2026-04-23T09:58:57.740105+00:00,random_uniform,baseline,0,1276453582,63,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.741107+00:00,random_uniform,baseline,0,1276453582,64,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,2,1.0
20260423T095857Z,2026-04-23T09:58:57.741107+00:00,random_uniform,baseline,0,1276453582,65,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,5,1.0
20260423T095857Z,2026-04-23T09:58:57.741107+00:00,random_uniform,baseline,0,1276453582,66,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.741107+00:00,random_uniform,baseline,0,1276453582,67,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,4,1.0
20260423T095857Z,2026-04-23T09:58:57.742107+00:00,random_uniform,baseline,0,1276453582,68,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.742107+00:00,random_uniform,baseline,0,1276453582,69,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.4,0.6666666666666666,0.5,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,5,1.0
20260423T095857Z,2026-04-23T09:58:57.742107+00:00,random_uniform,baseline,0,1276453582,70,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.742107+00:00,random_uniform,baseline,0,1276453582,71,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.742107+00:00,random_uniform,baseline,0,1276453582,72,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.25,0.3333333333333333,0.28571428571428575,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T095857Z,2026-04-23T09:58:57.743106+00:00,random_uniform,baseline,0,1276453582,73,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.4,0.6666666666666666,0.5,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,5,1.0
20260423T095857Z,2026-04-23T09:58:57.743106+00:00,random_uniform,baseline,0,1276453582,74,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.743106+00:00,random_uniform,baseline,0,1276453582,75,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,1.0,0.25,0.3333333333333333,0.28571428571428575,4,1.0
20260423T095857Z,2026-04-23T09:58:57.743106+00:00,random_uniform,baseline,0,1276453582,76,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,1.0
20260423T095857Z,2026-04-23T09:58:57.743106+00:00,random_uniform,baseline,0,1276453582,77,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.743106+00:00,random_uniform,baseline,0,1276453582,78,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,4,1.0
20260423T095857Z,2026-04-23T09:58:57.744106+00:00,random_uniform,baseline,0,1276453582,79,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T095857Z,2026-04-23T09:58:57.744106+00:00,random_uniform,baseline,0,1276453582,80,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.744106+00:00,random_uniform,baseline,0,1276453582,81,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,3,1.0
20260423T095857Z,2026-04-23T09:58:57.744106+00:00,random_uniform,baseline,0,1276453582,82,12345,4,3,6,0.5,3,0,3,1,3,0,3,3,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T095857Z,2026-04-23T09:58:57.744106+00:00,random_uniform,baseline,0,1276453582,83,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,1.0
20260423T095857Z,2026-04-23T09:58:57.745108+00:00,random_uniform,baseline,0,1276453582,84,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,3,1.0
20260423T095857Z,2026-04-23T09:58:57.745108+00:00,random_uniform,baseline,0,1276453582,85,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.745108+00:00,random_uniform,baseline,0,1276453582,86,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,4,1.0
20260423T095857Z,2026-04-23T09:58:57.745108+00:00,random_uniform,baseline,0,1276453582,87,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,2,1.0
20260423T095857Z,2026-04-23T09:58:57.745108+00:00,random_uniform,baseline,0,1276453582,88,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.4,0.6666666666666666,0.5,3,1.0
20260423T095857Z,2026-04-23T09:58:57.745108+00:00,random_uniform,baseline,0,1276453582,89,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,3,1.0
20260423T095857Z,2026-04-23T09:58:57.746105+00:00,random_uniform,baseline,0,1276453582,90,12345,4,3,6,0.5,3,0,3,1,3,0,2,2,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,3,1.0
20260423T095857Z,2026-04-23T09:58:57.746105+00:00,random_uniform,baseline,0,1276453582,91,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,5,1.0
20260423T095857Z,2026-04-23T09:58:57.746609+00:00,random_uniform,baseline,0,1276453582,92,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,4,1.0
20260423T095857Z,2026-04-23T09:58:57.746609+00:00,random_uniform,baseline,0,1276453582,93,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.4,0.6666666666666666,0.5,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T095857Z,2026-04-23T09:58:57.747114+00:00,random_uniform,baseline,0,1276453582,94,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,5,1.0
20260423T095857Z,2026-04-23T09:58:57.747114+00:00,random_uniform,baseline,0,1276453582,95,12345,4,3,6,0.5,3,0,3,1,3,0,5,5,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,4,1.0
20260423T095857Z,2026-04-23T09:58:57.747114+00:00,random_uniform,baseline,0,1276453582,96,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0
20260423T095857Z,2026-04-23T09:58:57.747114+00:00,random_uniform,baseline,0,1276453582,97,12345,4,3,6,0.5,3,0,3,1,3,0,6,6,0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,5,1.0
20260423T095857Z,2026-04-23T09:58:57.748124+00:00,random_uniform,baseline,0,1276453582,98,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,1.0,0.0,0.0,0.0,5,1.0
20260423T095857Z,2026-04-23T09:58:57.748124+00:00,random_uniform,baseline,0,1276453582,99,12345,4,3,6,0.5,3,0,3,1,3,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,1.0
20260423T095857Z,2026-04-23T09:58:57.749121+00:00,random_uniform,baseline,0,27998312,0,12345,4,3,6,0.5,3,0,3,1,3,0,1,1,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,2,1.0
20260423T095857Z,2026-04-23T09:58:57.749121+00:00,random_uniform,baseline,0,27998312,1,12345,4,3,6,0.5,3,0,3,1,3,0,4,4,0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,1.0,0.25,0.3333333333333333,0.28571428571428575,4,1.0
