run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,cache_creation_input_tokens,cache_read_input_tokens,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.044877+00:00,active,pc_greedy,baseline,1,1910407594,19104075940108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.046410+00:00,observational,pc,baseline,1,746528573,7465285730108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.046671+00:00,active,pc_greedy,baseline,1,746528573,7465285730108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.047924+00:00,observational,pc,baseline,1,1175759265,11757592650108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.048187+00:00,active,pc_greedy,baseline,1,1175759265,11757592650108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.049213+00:00,observational,pc,baseline,1,1982942393,19829423930108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.049525+00:00,active,pc_greedy,baseline,1,1982942393,19829423930108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.050584+00:00,observational,pc,baseline,1,1449442515,14494425150108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.050867+00:00,active,pc_greedy,baseline,1,1449442515,14494425150108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.052268+00:00,observational,pc,baseline,1,1479720101,14797201010108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.052540+00:00,active,pc_greedy,baseline,1,1479720101,14797201010108,5,6,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.053768+00:00,observational,pc,baseline,2,823847298,8238472980209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.054044+00:00,active,pc_greedy,baseline,2,823847298,8238472980209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.055266+00:00,observational,pc,baseline,2,834246677,8342466770209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.055523+00:00,active,pc_greedy,baseline,2,834246677,8342466770209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.056555+00:00,observational,pc,baseline,2,32015887,320158870209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.056816+00:00,active,pc_greedy,baseline,2,32015887,320158870209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.057956+00:00,observational,pc,baseline,2,716908331,7169083310209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.058287+00:00,active,pc_greedy,baseline,2,716908331,7169083310209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.059460+00:00,observational,pc,baseline,2,1426457537,14264575370209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.059729+00:00,active,pc_greedy,baseline,2,1426457537,14264575370209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.060818+00:00,observational,pc,baseline,2,684342303,6843423030209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.061077+00:00,active,pc_greedy,baseline,2,684342303,6843423030209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.062221+00:00,observational,pc,baseline,2,1207468583,12074685830209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.062478+00:00,active,pc_greedy,baseline,2,1207468583,12074685830209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.063725+00:00,observational,pc,baseline,2,1612783012,16127830120209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.063989+00:00,active,pc_greedy,baseline,2,1612783012,16127830120209,5,6,15,10,1.5,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.065509+00:00,observational,pc,baseline,3,1329552115,13295521150310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,5,4,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.065786+00:00,active,pc_greedy,baseline,3,1329552115,13295521150310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,5,4,2,3,,,,,,,,,,,,,,,,,,,
