run_id,timestamp_utc,method,model,level,seed,sample_index,baseline_seed,d,k,max_edges,density,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,sampled_edges,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260423T095712Z,2026-04-23T09:57:12.517798+00:00,random_uniform,baseline,0,1276453582,0,12345,4,5,6,0.8333333333333334,5,0,5,1,3,0,1,1,0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,4,1.0
