panel,level,method,model,n_total,n_success,n_failed,skeleton_f1_mean,skeleton_f1_std,skeleton_f1_ci95_low,skeleton_f1_ci95_high,directed_f1_mean,directed_f1_std,directed_f1_ci95_low,directed_f1_ci95_high,dag_shd_mean,dag_shd_std,dag_shd_ci95_low,dag_shd_ci95_high,efficiency_mean,efficiency_std,efficiency_ci95_low,efficiency_ci95_high,submit_directed_mean,submit_undirected_mean,interventions_used_mean,total_actions_mean,stats_actions_mean,intervene_actions_mean,submit_actions_mean,sanitized_overlap_count_mean,cost_usd_mean
active,3,llm_raw,openrouter/deepseek/deepseek-v3.2,2,2,0,0.2833333333333333,0.02357022603955158,0.25066666666666665,0.316,0.11666666666666667,0.02357022603955158,0.08400000000000002,0.14933333333333332,14.0,2.8284271247461903,10.08,17.919999999999998,0.8333333333333333,0.23570226039551587,0.5066666666666666,1.16,5.5,0.0,2.5,3.5,0.0,2.5,1.0,0.0,0.0074725245
active,3,llm_stats,openrouter/deepseek/deepseek-v3.2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,40.0,39.0,0.0,1.0,0.0,0.046683655500000004
active,3,llm_stats_cpdag_greedy,openrouter/deepseek/deepseek-v3.2,2,2,0,0.5305263157894737,0.15481916893347566,0.3159578947368422,0.7450947368421053,0.2916666666666667,0.41247895569215276,-0.27999999999999997,0.8633333333333333,12.5,3.5355339059327378,7.6,17.4,0.75,0.3535533905932738,0.26000000000000006,1.24,9.5,0.5,2.0,42.0,39.0,2.0,1.0,0.0,0.0740948985
active,3,oracle,baseline,2,2,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,3,pc_cpdag_llm,openrouter/deepseek/deepseek-v3.2,2,2,0,0.631578947368421,0.0,0.631578947368421,0.631578947368421,0.2426470588235294,0.01039862913509629,0.22823529411764706,0.2570588235294118,11.0,0.0,11.0,11.0,1.0,0.0,1.0,1.0,4.5,2.5,2.0,3.0,0.0,2.0,1.0,0.0,0.0027189225
active,3,pc_greedy,baseline,2,2,0,0.631578947368421,0.0,0.631578947368421,0.631578947368421,0.631578947368421,0.0,0.631578947368421,0.631578947368421,7.0,0.0,7.0,7.0,0.5,0.0,0.5,0.5,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,3,llm_raw_obs,openrouter/deepseek/deepseek-v3.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.001362865
observational,3,llm_stats_obs,openrouter/deepseek/deepseek-v3.2,1,1,0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,39.0,38.0,0.0,1.0,0.0,0.09266859999999999
observational,3,pc,baseline,2,2,0,0.631578947368421,0.0,0.631578947368421,0.631578947368421,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,12.0,0.0,12.0,12.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
