run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,cache_creation_input_tokens,cache_read_input_tokens,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260423T062524Z,2026-04-23T07:27:24.276104+00:00,active,pc_greedy,baseline,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,0.013348,0,0,0,0,0,9,6,3,1,2,2,0,0,0,0,0,4,1,1.0,0.5555555555555556,0.7142857142857143,1.0,0.16666666666666666,0.2857142857142857,0.75,0.3333333333333333,0.46153846153846156,6,0.5
20260423T062524Z,2026-04-23T07:27:24.306959+00:00,active,llm_raw,claude-sonnet-4-6,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,23.184839,6528,1286,7814,0,0,9,6,3,1,2,1,2,0,1,1,0,10,0,0.5,0.5555555555555556,0.5263157894736842,0.0,0.0,0.0,0.2,0.2222222222222222,0.2105263157894737,12,1.0
20260423T062524Z,2026-04-23T07:27:47.506385+00:00,active,llm_stats,claude-sonnet-4-6,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,22.716135,9318,1001,10319,0,0,9,6,3,1,2,0,3,2,0,1,0,0,10,0.5,0.5555555555555556,0.5263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,14,1.0
20260423T062524Z,2026-04-23T07:28:10.241175+00:00,active,oracle,baseline,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,0.000368,0,0,0,0,0,9,6,3,1,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:28:10.259958+00:00,observational,pc,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,0.020636,0,0,0,0,0,9,6,3,1,2,0,0,0,0,0,0,0,4,1.0,0.4444444444444444,0.6153846153846153,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:28:10.302391+00:00,observational,llm_raw_obs,claude-sonnet-4-6,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,9.95763,2817,616,3433,0,0,9,6,3,1,2,0,1,0,0,1,0,9,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.25,0.2222222222222222,0.2222222222222222,0.2222222222222222,13,1.0
20260423T062524Z,2026-04-23T07:28:20.277004+00:00,observational,llm_stats_obs,claude-sonnet-4-6,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,17.918534,6164,685,6849,0,0,9,6,3,1,2,0,2,1,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260423T062524Z,2026-04-23T07:28:38.211741+00:00,active,pc_greedy,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,0.01113,0,0,0,0,0,9,6,3,1,2,2,0,0,0,0,0,3,1,1.0,0.4444444444444444,0.6153846153846153,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,6,0.5
20260423T062524Z,2026-04-23T07:28:38.240826+00:00,active,llm_raw,claude-sonnet-4-6,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,38.553088,6517,2294,8811,0,0,9,6,3,1,2,1,2,0,1,1,0,8,0,0.5,0.4444444444444444,0.47058823529411764,0.5,0.16666666666666666,0.25,0.375,0.3333333333333333,0.35294117647058826,10,1.0
20260423T062524Z,2026-04-23T07:29:16.810165+00:00,active,llm_stats,claude-sonnet-4-6,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,83.041643,42922,4265,47187,0,0,9,6,3,1,2,0,13,12,0,1,0,6,2,0.5,0.4444444444444444,0.47058823529411764,0.5,0.16666666666666666,0.25,0.5,0.3333333333333333,0.4,10,1.0
20260423T062524Z,2026-04-23T07:30:39.869058+00:00,active,oracle,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,0.000446,0,0,0,0,0,9,6,3,1,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:30:39.885061+00:00,observational,pc,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,0.020317,0,0,0,0,0,9,6,3,2,3,0,0,0,0,0,0,3,2,1.0,0.5555555555555556,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.3333333333333333,7,1.0
20260423T062524Z,2026-04-23T07:30:39.925607+00:00,observational,llm_raw_obs,claude-sonnet-4-6,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,10.409201,2827,617,3444,0,0,9,6,3,2,3,0,1,0,0,1,0,7,0,0.42857142857142855,0.3333333333333333,0.375,1.0,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.25,11,1.0
20260423T062524Z,2026-04-23T07:30:50.351749+00:00,observational,llm_stats_obs,claude-sonnet-4-6,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,16.531368,9335,845,10180,0,0,9,6,3,2,3,0,3,2,0,1,0,0,2,0.5,0.1111111111111111,0.1818181818181818,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0
20260423T062524Z,2026-04-23T07:31:06.899798+00:00,active,pc_greedy,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,0.010775,0,0,0,0,0,9,6,3,2,3,2,0,0,0,0,0,5,0,1.0,0.5555555555555556,0.7142857142857143,0.5,0.3333333333333333,0.4,0.6,0.3333333333333333,0.42857142857142855,6,1.0
20260423T062524Z,2026-04-23T07:31:06.928049+00:00,active,llm_raw,claude-sonnet-4-6,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,42.85089,11141,2180,13321,0,0,9,6,3,2,3,2,3,0,2,1,0,7,0,0.42857142857142855,0.3333333333333333,0.375,1.0,0.3333333333333333,0.5,0.2857142857142857,0.2222222222222222,0.25,11,1.0
20260423T062524Z,2026-04-23T07:31:49.962172+00:00,active,llm_stats,claude-sonnet-4-6,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,24.519404,12526,1227,13753,0,0,9,6,3,2,3,0,4,3,0,1,0,3,5,0.25,0.2222222222222222,0.23529411764705882,1.0,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.16666666666666666,14,1.0
20260423T062524Z,2026-04-23T07:32:14.496950+00:00,active,oracle,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,0.000422,0,0,0,0,0,9,6,3,2,3,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:32:14.512283+00:00,observational,pc,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,0.027893,0,0,0,0,0,9,7,2,2,3,0,0,0,0,0,0,2,2,1.0,0.4444444444444444,0.6153846153846153,0.5,0.14285714285714285,0.22222222222222224,0.5,0.1111111111111111,0.1818181818181818,8,1.0
20260423T062524Z,2026-04-23T07:32:14.556613+00:00,observational,llm_raw_obs,claude-sonnet-4-6,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,19.575597,2801,754,3555,0,0,9,7,2,2,3,0,1,0,0,1,0,10,0,0.3,0.3333333333333333,0.3157894736842105,1.0,0.2857142857142857,0.4444444444444445,0.3,0.3333333333333333,0.3157894736842105,13,1.0
20260423T062524Z,2026-04-23T07:32:34.149234+00:00,observational,llm_stats_obs,claude-sonnet-4-6,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,23.786043,12420,1229,13649,0,0,9,7,2,2,3,0,4,3,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260423T062524Z,2026-04-23T07:32:57.949936+00:00,active,pc_greedy,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,0.016791,0,0,0,0,0,9,7,2,2,3,2,0,0,0,0,0,4,0,1.0,0.4444444444444444,0.6153846153846153,0.6666666666666666,0.2857142857142857,0.4,0.75,0.3333333333333333,0.46153846153846156,6,1.0
20260423T062524Z,2026-04-23T07:32:57.986932+00:00,active,llm_raw,claude-sonnet-4-6,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,39.733877,11067,2384,13451,0,0,9,7,2,2,3,2,3,0,2,1,0,8,5,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5,0.14285714285714285,0.22222222222222224,0.25,0.2222222222222222,0.23529411764705882,13,1.0
20260423T062524Z,2026-04-23T07:33:37.735298+00:00,active,llm_stats,claude-sonnet-4-6,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,63.877972,28979,3347,32326,0,0,9,7,2,2,3,0,9,8,0,1,0,5,3,0.625,0.5555555555555556,0.5882352941176471,1.0,0.42857142857142855,0.6,0.8,0.4444444444444444,0.5714285714285714,8,1.0
20260423T062524Z,2026-04-23T07:34:41.624443+00:00,active,oracle,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,0.000452,0,0,0,0,0,9,7,2,2,3,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:34:41.641759+00:00,observational,pc,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,0.013662,0,0,0,0,0,9,6,3,1,2,0,0,0,0,0,0,3,2,1.0,0.5555555555555556,0.7142857142857143,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,6,1.0
20260423T062524Z,2026-04-23T07:34:41.673469+00:00,observational,llm_raw_obs,claude-sonnet-4-6,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,11.21213,2819,654,3473,0,0,9,6,3,1,2,0,1,0,0,1,0,9,1,0.4,0.4444444444444444,0.4210526315789474,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,1.0
20260423T062524Z,2026-04-23T07:34:53.368749+00:00,observational,llm_stats_obs,claude-sonnet-4-6,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,8.949084,3064,365,3429,0,0,9,6,3,1,2,0,1,0,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260423T062524Z,2026-04-23T07:35:02.336364+00:00,active,pc_greedy,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,0.013616,0,0,0,0,0,9,6,3,1,2,1,0,0,0,0,0,5,0,1.0,0.5555555555555556,0.7142857142857143,1.0,0.5,0.6666666666666666,1.0,0.5555555555555556,0.7142857142857143,4,1.0
20260423T062524Z,2026-04-23T07:35:02.370999+00:00,active,llm_raw,claude-sonnet-4-6,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,36.350263,6508,2102,8610,0,0,9,6,3,1,2,1,2,0,1,1,0,11,0,0.5454545454545454,0.6666666666666666,0.6,0.8,0.6666666666666666,0.7272727272727272,0.36363636363636365,0.4444444444444444,0.39999999999999997,10,1.0
20260423T062524Z,2026-04-23T07:35:38.734560+00:00,active,llm_stats,claude-sonnet-4-6,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,19.570391,12496,1154,13650,0,0,9,6,3,1,2,0,4,3,0,1,0,2,8,0.3,0.3333333333333333,0.3157894736842105,0.5,0.16666666666666666,0.25,0.5,0.1111111111111111,0.1818181818181818,15,1.0
20260423T062524Z,2026-04-23T07:35:58.320395+00:00,active,oracle,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,0.000423,0,0,0,0,0,9,6,3,1,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:35:58.338845+00:00,observational,pc,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,0.009101,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,2,1,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.3333333333333333,0.5,4,1.0
20260423T062524Z,2026-04-23T07:35:58.365279+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,9.351153,2376,546,2922,0,0,6,3,3,1,1,0,1,0,0,1,0,4,0,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.75,0.5,0.6,3,1.0
20260423T062524Z,2026-04-23T07:36:07.732342+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,23.236859,7980,1352,9332,0,0,6,3,3,1,1,0,3,2,0,1,0,2,8,0.6,1.0,0.7499999999999999,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,9,1.0
20260423T062524Z,2026-04-23T07:36:30.985143+00:00,active,pc_greedy,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,0.011171,0,0,0,0,0,6,3,3,1,1,1,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,3,1.0
20260423T062524Z,2026-04-23T07:36:31.018953+00:00,active,llm_raw,claude-sonnet-4-6,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,10.594081,2377,629,3006,0,0,6,3,3,1,1,0,1,0,0,1,0,4,0,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.75,0.5,0.6,3,1.0
20260423T062524Z,2026-04-23T07:36:41.632792+00:00,active,llm_stats,claude-sonnet-4-6,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,9.833234,2622,571,3193,0,0,6,3,3,1,1,0,1,0,0,1,0,4,0,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.75,0.5,0.6,3,1.0
20260423T062524Z,2026-04-23T07:36:51.481675+00:00,active,oracle,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,0.000409,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:36:51.498630+00:00,observational,pc,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,0.007253,0,0,0,0,0,6,0,6,2,2,0,0,0,0,0,0,2,1,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,5,1.0
20260423T062524Z,2026-04-23T07:36:51.524446+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,12.015758,2367,639,3006,0,0,6,0,6,2,2,0,1,0,0,1,0,5,0,0.6,0.5,0.5454545454545454,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,6,1.0
20260423T062524Z,2026-04-23T07:37:03.556268+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,21.172307,7956,966,8922,0,0,6,0,6,2,2,0,3,2,0,1,0,2,7,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,8,1.0
20260423T062524Z,2026-04-23T07:37:24.744129+00:00,active,pc_greedy,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,0.005542,0,0,0,0,0,6,0,6,2,2,1,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,1.0
20260423T062524Z,2026-04-23T07:37:24.766137+00:00,active,llm_raw,claude-sonnet-4-6,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,32.226439,5358,1901,7259,0,0,6,0,6,2,2,1,2,0,1,1,0,5,0,0.8,0.6666666666666666,0.7272727272727272,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,5,1.0
20260423T062524Z,2026-04-23T07:37:57.010657+00:00,active,llm_stats,claude-sonnet-4-6,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,22.701195,7959,1006,8965,0,0,6,0,6,2,2,0,3,2,0,1,0,2,8,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,9,1.0
20260423T062524Z,2026-04-23T07:38:19.727022+00:00,active,oracle,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,0.000402,0,0,0,0,0,6,0,6,2,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:38:19.744022+00:00,observational,pc,baseline,4,1198956094,11989560940411,5,6,25,15,1.0,0,success,,0.009174,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,0,3,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T062524Z,2026-04-23T07:38:19.771736+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,1198956094,11989560940411,5,6,25,15,1.0,0,success,,21.140774,2371,840,3211,0,0,6,3,3,1,1,0,1,0,0,1,0,5,0,0.4,0.3333333333333333,0.3636363636363636,0.5,0.3333333333333333,0.4,0.2,0.16666666666666666,0.1818181818181818,8,1.0
20260423T062524Z,2026-04-23T07:38:40.928546+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,1198956094,11989560940411,5,6,25,15,1.0,0,success,,23.201595,10700,1306,12006,0,0,6,3,3,1,1,0,4,3,0,1,0,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4,0.3333333333333333,0.16666666666666666,0.2222222222222222,9,1.0
20260423T062524Z,2026-04-23T07:39:04.146324+00:00,active,pc_greedy,baseline,4,1198956094,11989560940411,5,6,25,15,1.0,0,success,,0.008616,0,0,0,0,0,6,3,3,1,1,1,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,3,1.0
20260423T062524Z,2026-04-23T07:39:04.174399+00:00,active,llm_raw,claude-sonnet-4-6,4,1198956094,11989560940411,5,6,25,15,1.0,0,success,,30.807807,2372,544,2916,0,0,6,3,3,1,1,0,1,0,0,1,0,4,0,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.25,0.16666666666666666,0.2,7,1.0
20260423T062524Z,2026-04-23T07:39:34.998156+00:00,active,llm_stats,claude-sonnet-4-6,4,1198956094,11989560940411,5,6,25,15,1.0,0,success,,7.075091,2617,443,3060,0,0,6,3,3,1,1,0,1,0,0,1,0,5,0,0.4,0.3333333333333333,0.3636363636363636,0.5,0.3333333333333333,0.4,0.2,0.16666666666666666,0.1818181818181818,8,1.0
20260423T062524Z,2026-04-23T07:39:42.089317+00:00,active,oracle,baseline,4,1198956094,11989560940411,5,6,25,15,1.0,0,success,,0.000446,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:39:42.107855+00:00,observational,pc,baseline,4,154587426,1545874260411,5,6,25,15,1.0,0,success,,0.0093,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,4,0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8,0.75,0.5,0.6,3,1.0
20260423T062524Z,2026-04-23T07:39:42.135699+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,154587426,1545874260411,5,6,25,15,1.0,0,success,,16.291375,2373,958,3331,0,0,6,3,3,1,1,0,1,0,0,1,0,4,0,0.75,0.5,0.6,1.0,1.0,1.0,0.75,0.5,0.6,4,1.0
20260423T062524Z,2026-04-23T07:39:58.443808+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,154587426,1545874260411,5,6,25,15,1.0,0,success,,16.896266,7972,869,8841,0,0,6,3,3,1,1,0,3,2,0,1,0,0,2,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T062524Z,2026-04-23T07:40:15.356592+00:00,active,pc_greedy,baseline,4,154587426,1545874260411,5,6,25,15,1.0,0,success,,0.005471,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,4,0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8,0.75,0.5,0.6,3,1.0
20260423T062524Z,2026-04-23T07:40:15.379761+00:00,active,llm_raw,claude-sonnet-4-6,4,154587426,1545874260411,5,6,25,15,1.0,0,success,,11.314671,2374,652,3026,0,0,6,3,3,1,1,0,1,0,0,1,0,4,0,0.75,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260423T062524Z,2026-04-23T07:40:26.711187+00:00,active,llm_stats,claude-sonnet-4-6,4,154587426,1545874260411,5,6,25,15,1.0,0,success,,12.036836,2619,637,3256,0,0,6,3,3,1,1,0,1,0,0,1,0,2,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0
20260423T062524Z,2026-04-23T07:40:38.766125+00:00,active,oracle,baseline,4,154587426,1545874260411,5,6,25,15,1.0,0,success,,0.000373,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:40:38.781918+00:00,observational,pc,baseline,4,1368642322,13686423220411,5,6,25,15,1.0,0,success,,0.009914,0,0,0,0,0,6,0,6,1,1,0,0,0,0,0,0,2,2,0.75,0.5,0.6,1.0,1.0,1.0,0.0,0.0,0.0,7,1.0
20260423T062524Z,2026-04-23T07:40:38.809036+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,1368642322,13686423220411,5,6,25,15,1.0,0,success,,14.950662,2376,668,3044,0,0,6,0,6,1,1,0,1,0,0,1,0,5,0,0.6,0.5,0.5454545454545454,1.0,1.0,1.0,0.0,0.0,0.0,8,1.0
20260423T062524Z,2026-04-23T07:40:53.776342+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,1368642322,13686423220411,5,6,25,15,1.0,0,success,,20.263874,7983,1144,9127,0,0,6,0,6,1,1,0,3,2,0,1,0,2,3,0.8,0.6666666666666666,0.7272727272727272,1.0,1.0,1.0,0.0,0.0,0.0,7,1.0
20260423T062524Z,2026-04-23T07:41:14.056391+00:00,active,pc_greedy,baseline,4,1368642322,13686423220411,5,6,25,15,1.0,0,success,,0.006734,0,0,0,0,0,6,0,6,1,1,1,0,0,0,0,0,4,0,0.75,0.5,0.6,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,5,1.0
20260423T062524Z,2026-04-23T07:41:14.082156+00:00,active,llm_raw,claude-sonnet-4-6,4,1368642322,13686423220411,5,6,25,15,1.0,0,success,,11.297812,2377,713,3090,0,0,6,0,6,1,1,0,1,0,0,1,0,5,0,0.6,0.5,0.5454545454545454,1.0,1.0,1.0,0.0,0.0,0.0,8,1.0
20260423T062524Z,2026-04-23T07:41:25.396533+00:00,active,llm_stats,claude-sonnet-4-6,4,1368642322,13686423220411,5,6,25,15,1.0,0,success,,10.020658,2622,586,3208,0,0,6,0,6,1,1,0,1,0,0,1,0,8,0,0.625,0.8333333333333334,0.7142857142857143,1.0,1.0,1.0,0.125,0.16666666666666666,0.14285714285714288,8,1.0
20260423T062524Z,2026-04-23T07:41:35.433406+00:00,active,oracle,baseline,4,1368642322,13686423220411,5,6,25,15,1.0,0,success,,0.000327,0,0,0,0,0,6,0,6,1,1,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:41:35.450325+00:00,observational,pc,baseline,4,1163629188,11636291880411,5,6,25,15,1.0,0,success,,0.007795,0,0,0,0,0,6,0,6,1,1,0,0,0,0,0,0,2,1,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,5,1.0
20260423T062524Z,2026-04-23T07:41:35.476545+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,1163629188,11636291880411,5,6,25,15,1.0,0,success,,9.379713,2387,532,2919,0,0,6,0,6,1,1,0,1,0,0,1,0,5,0,0.6,0.5,0.5454545454545454,1.0,1.0,1.0,0.6,0.5,0.5454545454545454,5,1.0
20260423T062524Z,2026-04-23T07:41:44.873518+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,1163629188,11636291880411,5,6,25,15,1.0,0,success,,12.197595,5302,675,5977,0,0,6,0,6,1,1,0,2,1,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,0.0,0.0,10,1.0
20260423T062524Z,2026-04-23T07:41:57.088013+00:00,active,pc_greedy,baseline,4,1163629188,11636291880411,5,6,25,15,1.0,0,success,,0.00536,0,0,0,0,0,6,0,6,1,1,1,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,1.0
20260423T062524Z,2026-04-23T07:41:57.111210+00:00,active,llm_raw,claude-sonnet-4-6,4,1163629188,11636291880411,5,6,25,15,1.0,0,success,,10.248717,2388,676,3064,0,0,6,0,6,1,1,0,1,0,0,1,0,5,0,0.8,0.6666666666666666,0.7272727272727272,1.0,1.0,1.0,0.6,0.5,0.5454545454545454,4,1.0
20260423T062524Z,2026-04-23T07:42:07.378776+00:00,active,llm_stats,claude-sonnet-4-6,4,1163629188,11636291880411,5,6,25,15,1.0,0,success,,8.487897,2633,473,3106,0,0,6,0,6,1,1,0,1,0,0,1,0,5,0,0.8,0.6666666666666666,0.7272727272727272,1.0,1.0,1.0,0.6,0.5,0.5454545454545454,4,1.0
20260423T062524Z,2026-04-23T07:42:15.883440+00:00,active,oracle,baseline,4,1163629188,11636291880411,5,6,25,15,1.0,0,success,,0.000327,0,0,0,0,0,6,0,6,1,1,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:42:15.899918+00:00,observational,pc,baseline,4,1332933138,13329331380411,5,6,25,15,1.0,0,success,,0.009776,0,0,0,0,0,6,2,4,2,2,0,0,0,0,0,0,0,2,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T062524Z,2026-04-23T07:42:15.928194+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,1332933138,13329331380411,5,6,25,15,1.0,0,success,,11.254398,2377,579,2956,0,0,6,2,4,2,2,0,1,0,0,1,0,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.5,0.5,5,1.0
20260423T062524Z,2026-04-23T07:42:27.199522+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,1332933138,13329331380411,5,6,25,15,1.0,0,success,,6.854913,2622,357,2979,0,0,6,2,4,2,2,0,1,0,0,1,0,4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,6,1.0
20260423T062524Z,2026-04-23T07:42:34.071520+00:00,active,pc_greedy,baseline,4,1332933138,13329331380411,5,6,25,15,1.0,0,success,,0.007665,0,0,0,0,0,6,2,4,2,2,1,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,4,1.0
