run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260422T105637Z,2026-04-22T11:04:19.082969+00:00,observational,pc,baseline,1,1910407594,19104075940108,5,6,25,15,1.0,1,success,,0.013285,0,0,0,6,0,6,1,2,0,0,0,0,0,0,0,3,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:04:19.129716+00:00,observational,llm_raw_obs,gpt-5.4,1,1910407594,19104075940108,5,6,25,15,1.0,1,success,,5.177023,1652,174,1826,6,0,6,1,2,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:04:24.341213+00:00,observational,llm_stats_obs,gpt-5.4,1,1910407594,19104075940108,5,6,25,15,1.0,1,success,,15.109012,7608,547,8155,6,0,6,1,2,0,4,3,0,1,0,6,0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,6,1.0
20260422T105637Z,2026-04-22T11:04:39.482071+00:00,active,pc_greedy,baseline,1,1910407594,19104075940108,5,6,25,15,1.0,1,success,,0.034985,0,0,0,6,0,6,1,2,2,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,0.5
20260422T105637Z,2026-04-22T11:04:39.549736+00:00,active,llm_raw,gpt-5.4,1,1910407594,19104075940108,5,6,25,15,1.0,1,success,,7.161108,3912,313,4225,6,0,6,1,2,1,2,0,1,1,0,4,6,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:04:46.742769+00:00,active,llm_stats,gpt-5.4,1,1910407594,19104075940108,5,6,25,15,1.0,1,success,,17.38682,14234,882,15116,6,0,6,1,2,1,7,5,1,1,0,3,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,1.0,1.0,0.0,0.0,0.0,7,1.0
20260422T105637Z,2026-04-22T11:05:04.157434+00:00,active,oracle,baseline,1,1910407594,19104075940108,5,6,25,15,1.0,1,success,,0.000682,0,0,0,6,0,6,1,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:05:04.180371+00:00,observational,pc,baseline,1,746528573,7465285730108,5,6,25,15,1.0,1,success,,0.035982,0,0,0,6,0,6,2,3,0,0,0,0,0,0,0,3,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:05:04.246747+00:00,observational,llm_raw_obs,gpt-5.4,1,746528573,7465285730108,5,6,25,15,1.0,1,success,,4.735125,1663,157,1820,6,0,6,2,3,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:05:09.013046+00:00,observational,llm_stats_obs,gpt-5.4,1,746528573,7465285730108,5,6,25,15,1.0,1,success,,12.116302,9661,565,10226,6,0,6,2,3,0,5,4,0,1,0,2,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8,1.0
20260422T105637Z,2026-04-22T11:05:21.179277+00:00,active,pc_greedy,baseline,1,746528573,7465285730108,5,6,25,15,1.0,1,success,,0.012283,0,0,0,6,0,6,2,3,2,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,3,1.0
20260422T105637Z,2026-04-22T11:05:21.215267+00:00,active,llm_raw,gpt-5.4,1,746528573,7465285730108,5,6,25,15,1.0,1,failed,"ValueError: Action 'correlation' is not allowed for this agent: ['intervene', 'submit_graph']",2.058224,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T11:05:23.300270+00:00,active,llm_stats,gpt-5.4,1,746528573,7465285730108,5,6,25,15,1.0,1,success,,23.20789,17216,1086,18302,6,0,6,2,3,1,8,6,1,1,0,3,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,0.0,8,1.0
20260422T105637Z,2026-04-22T11:05:46.530854+00:00,active,oracle,baseline,1,746528573,7465285730108,5,6,25,15,1.0,1,success,,0.000483,0,0,0,6,0,6,2,3,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:05:46.554693+00:00,observational,pc,baseline,1,1175759265,11757592650108,5,6,25,15,1.0,1,success,,0.011838,0,0,0,6,2,4,2,3,0,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:05:46.593160+00:00,observational,llm_raw_obs,gpt-5.4,1,1175759265,11757592650108,5,6,25,15,1.0,1,success,,3.912893,1664,238,1902,6,2,4,2,3,0,1,0,0,1,0,6,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:05:50.532514+00:00,observational,llm_stats_obs,gpt-5.4,1,1175759265,11757592650108,5,6,25,15,1.0,1,success,,10.43466,7641,512,8153,6,2,4,2,3,0,4,3,0,1,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:06:00.993646+00:00,active,pc_greedy,baseline,1,1175759265,11757592650108,5,6,25,15,1.0,1,success,,0.01001,0,0,0,6,2,4,2,3,0,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:06:01.028733+00:00,active,llm_raw,gpt-5.4,1,1175759265,11757592650108,5,6,25,15,1.0,1,failed,"ValueError: Action 'correlation' is not allowed for this agent: ['intervene', 'submit_graph']",2.089635,,,,6,2,4,2,3,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T11:06:03.143662+00:00,active,llm_stats,gpt-5.4,1,1175759265,11757592650108,5,6,25,15,1.0,1,success,,15.421943,9641,626,10267,6,2,4,2,3,0,5,4,0,1,0,1,0,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:06:18.594850+00:00,active,oracle,baseline,1,1175759265,11757592650108,5,6,25,15,1.0,1,success,,0.000544,0,0,0,6,2,4,2,3,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:06:18.617690+00:00,observational,pc,baseline,1,1982942393,19829423930108,5,6,25,15,1.0,1,success,,0.008951,0,0,0,6,3,3,1,2,0,0,0,0,0,0,2,2,1.0,0.6666666666666666,0.8,0.0,0.0,0.0,0.5,0.16666666666666666,0.25,5,1.0
20260422T105637Z,2026-04-22T11:06:18.654171+00:00,observational,llm_raw_obs,gpt-5.4,1,1982942393,19829423930108,5,6,25,15,1.0,1,success,,2.773731,1670,147,1817,6,3,3,1,2,0,1,0,0,1,0,5,0,1.0,0.8333333333333334,0.9090909090909091,1.0,0.6666666666666666,0.8,0.6,0.5,0.5454545454545454,3,1.0
20260422T105637Z,2026-04-22T11:06:21.460234+00:00,observational,llm_stats_obs,gpt-5.4,1,1982942393,19829423930108,5,6,25,15,1.0,1,success,,12.566115,9666,662,10328,6,3,3,1,2,0,5,4,0,1,0,1,2,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,5,1.0
20260422T105637Z,2026-04-22T11:06:34.048808+00:00,active,pc_greedy,baseline,1,1982942393,19829423930108,5,6,25,15,1.0,1,success,,0.007077,0,0,0,6,3,3,1,2,2,0,0,0,0,0,4,0,1.0,0.6666666666666666,0.8,0.5,0.3333333333333333,0.4,0.75,0.5,0.6,3,0.5
20260422T105637Z,2026-04-22T11:06:34.088320+00:00,active,llm_raw,gpt-5.4,1,1982942393,19829423930108,5,6,25,15,1.0,1,success,,6.586744,3951,393,4344,6,3,3,1,2,1,2,0,1,1,0,5,0,0.8,0.6666666666666666,0.7272727272727272,1.0,0.6666666666666666,0.8,0.6,0.5,0.5454545454545454,4,1.0
20260422T105637Z,2026-04-22T11:06:40.699339+00:00,active,llm_stats,gpt-5.4,1,1982942393,19829423930108,5,6,25,15,1.0,1,success,,21.160337,16530,1022,17552,6,3,3,1,2,1,8,6,1,1,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,4,1.0
20260422T105637Z,2026-04-22T11:07:01.876423+00:00,active,oracle,baseline,1,1982942393,19829423930108,5,6,25,15,1.0,1,success,,0.000535,0,0,0,6,3,3,1,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:07:01.897481+00:00,observational,pc,baseline,1,1449442515,14494425150108,5,6,25,15,1.0,1,success,,0.012085,0,0,0,6,3,3,1,2,0,0,0,0,0,0,2,2,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8,1.0,0.3333333333333333,0.5,4,1.0
20260422T105637Z,2026-04-22T11:07:01.935727+00:00,observational,llm_raw_obs,gpt-5.4,1,1449442515,14494425150108,5,6,25,15,1.0,1,success,,4.035465,1659,199,1858,6,3,3,1,2,0,1,0,0,1,0,4,0,0.75,0.5,0.6,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4,5,1.0
20260422T105637Z,2026-04-22T11:07:05.988400+00:00,observational,llm_stats_obs,gpt-5.4,1,1449442515,14494425150108,5,6,25,15,1.0,1,success,,9.607285,7614,457,8071,6,3,3,1,2,0,4,3,0,1,0,0,2,0.5,0.16666666666666666,0.25,1.0,0.0,0.0,1.0,0.0,0.0,7,1.0
20260422T105637Z,2026-04-22T11:07:15.610222+00:00,active,pc_greedy,baseline,1,1449442515,14494425150108,5,6,25,15,1.0,1,success,,0.008938,0,0,0,6,3,3,1,2,1,0,0,0,0,0,4,0,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8,2,1.0
20260422T105637Z,2026-04-22T11:07:15.638939+00:00,active,llm_raw,gpt-5.4,1,1449442515,14494425150108,5,6,25,15,1.0,1,success,,8.047224,3927,399,4326,6,3,3,1,2,1,2,0,1,1,0,4,0,0.75,0.5,0.6,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4,5,1.0
20260422T105637Z,2026-04-22T11:07:23.705385+00:00,active,llm_stats,gpt-5.4,1,1449442515,14494425150108,5,6,25,15,1.0,1,success,,17.787295,14389,885,15274,6,3,3,1,2,1,7,5,1,1,0,2,1,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260422T105637Z,2026-04-22T11:07:41.504904+00:00,active,oracle,baseline,1,1449442515,14494425150108,5,6,25,15,1.0,1,success,,0.000302,0,0,0,6,3,3,1,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:07:41.523872+00:00,observational,pc,baseline,1,1479720101,14797201010108,5,6,25,15,1.0,1,success,,0.011214,0,0,0,6,2,4,2,3,0,0,0,0,0,0,2,1,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,4,1.0
20260422T105637Z,2026-04-22T11:07:41.551755+00:00,observational,llm_raw_obs,gpt-5.4,1,1479720101,14797201010108,5,6,25,15,1.0,1,success,,3.825888,1662,187,1849,6,2,4,2,3,0,1,0,0,1,0,4,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,6,1.0
20260422T105637Z,2026-04-22T11:07:45.404320+00:00,observational,llm_stats_obs,gpt-5.4,1,1479720101,14797201010108,5,6,25,15,1.0,1,success,,11.041444,7646,477,8123,6,2,4,2,3,0,4,3,0,1,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:07:56.470305+00:00,active,pc_greedy,baseline,1,1479720101,14797201010108,5,6,25,15,1.0,1,success,,0.010535,0,0,0,6,2,4,2,3,1,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,3,1.0
20260422T105637Z,2026-04-22T11:07:56.504797+00:00,active,llm_raw,gpt-5.4,1,1479720101,14797201010108,5,6,25,15,1.0,1,success,,10.797289,6843,533,7376,6,2,4,2,3,2,3,0,2,1,0,5,0,0.6,0.5,0.5454545454545454,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,6,1.0
20260422T105637Z,2026-04-22T11:08:07.323681+00:00,active,llm_stats,gpt-5.4,1,1479720101,14797201010108,5,6,25,15,1.0,1,success,,25.158981,19276,1258,20534,6,2,4,2,3,1,9,7,1,1,0,1,2,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.5,0.6666666666666666,1.0,0.16666666666666666,0.2857142857142857,6,1.0
20260422T105637Z,2026-04-22T11:08:32.506099+00:00,active,oracle,baseline,1,1479720101,14797201010108,5,6,25,15,1.0,1,success,,0.000734,0,0,0,6,2,4,2,3,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:08:32.532862+00:00,observational,pc,baseline,2,823847298,8238472980209,5,6,15,10,1.5,1,success,,0.00888,0,0,0,6,0,6,2,3,0,0,0,0,0,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:08:32.564493+00:00,observational,llm_raw_obs,gpt-5.4,2,823847298,8238472980209,5,6,15,10,1.5,1,success,,3.630913,1221,162,1383,6,0,6,2,3,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:08:36.223478+00:00,observational,llm_stats_obs,gpt-5.4,2,823847298,8238472980209,5,6,15,10,1.5,1,success,,17.764151,10700,777,11477,6,0,6,2,3,0,7,6,0,1,0,0,3,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,1.0,1.0,1.0,0.0,0.0,7,1.0
20260422T105637Z,2026-04-22T11:08:54.012801+00:00,active,pc_greedy,baseline,2,823847298,8238472980209,5,6,15,10,1.5,1,success,,0.007432,0,0,0,6,0,6,2,3,1,0,0,0,0,0,1,0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:08:54.052989+00:00,active,llm_raw,gpt-5.4,2,823847298,8238472980209,5,6,15,10,1.5,1,success,,9.860676,4910,435,5345,6,0,6,2,3,2,3,0,2,1,0,4,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.25,0.16666666666666666,0.2,7,1.0
20260422T105637Z,2026-04-22T11:09:03.937982+00:00,active,llm_stats,gpt-5.4,2,823847298,8238472980209,5,6,15,10,1.5,1,success,,13.288987,7439,585,8024,6,0,6,2,3,0,5,4,0,1,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:09:17.249102+00:00,active,oracle,baseline,2,823847298,8238472980209,5,6,15,10,1.5,1,success,,0.000462,0,0,0,6,0,6,2,3,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:09:17.271131+00:00,observational,pc,baseline,2,834246677,8342466770209,5,6,15,10,1.5,1,success,,0.013055,0,0,0,6,0,6,2,3,0,0,0,0,0,0,0,2,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:09:17.306850+00:00,observational,llm_raw_obs,gpt-5.4,2,834246677,8342466770209,5,6,15,10,1.5,1,success,,3.598085,1209,185,1394,6,0,6,2,3,0,1,0,0,1,0,0,9,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T11:09:20.934100+00:00,observational,llm_stats_obs,gpt-5.4,2,834246677,8342466770209,5,6,15,10,1.5,1,success,,11.756858,7384,639,8023,6,0,6,2,3,0,5,4,0,1,0,2,0,0.5,0.16666666666666666,0.25,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,6,1.0
20260422T105637Z,2026-04-22T11:09:32.714334+00:00,active,pc_greedy,baseline,2,834246677,8342466770209,5,6,15,10,1.5,1,success,,0.010826,0,0,0,6,0,6,2,3,1,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:09:32.755682+00:00,active,llm_raw,gpt-5.4,2,834246677,8342466770209,5,6,15,10,1.5,1,success,,6.285704,2827,331,3158,6,0,6,2,3,1,2,0,1,1,0,5,0,0.6,0.5,0.5454545454545454,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,6,1.0
20260422T105637Z,2026-04-22T11:09:39.064028+00:00,active,llm_stats,gpt-5.4,2,834246677,8342466770209,5,6,15,10,1.5,1,success,,19.946219,11397,950,12347,6,0,6,2,3,1,7,5,1,1,0,2,1,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,6,1.0
20260422T105637Z,2026-04-22T11:09:59.032740+00:00,active,oracle,baseline,2,834246677,8342466770209,5,6,15,10,1.5,1,success,,0.000736,0,0,0,6,0,6,2,3,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:09:59.051630+00:00,observational,pc,baseline,2,32015887,320158870209,5,6,15,10,1.5,1,success,,0.011549,0,0,0,6,2,4,1,2,0,0,0,0,0,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:09:59.094172+00:00,observational,llm_raw_obs,gpt-5.4,2,32015887,320158870209,5,6,15,10,1.5,1,success,,4.418003,1213,233,1446,6,2,4,1,2,0,1,0,0,1,0,4,0,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.75,0.5,0.6,3,1.0
20260422T105637Z,2026-04-22T11:10:03.536115+00:00,observational,llm_stats_obs,gpt-5.4,2,32015887,320158870209,5,6,15,10,1.5,1,success,,10.115249,5827,460,6287,6,2,4,1,2,0,4,3,0,1,0,2,0,0.5,0.16666666666666666,0.25,1.0,0.5,0.6666666666666666,0.5,0.16666666666666666,0.25,6,1.0
20260422T105637Z,2026-04-22T11:10:13.677486+00:00,active,pc_greedy,baseline,2,32015887,320158870209,5,6,15,10,1.5,1,success,,0.035593,0,0,0,6,2,4,1,2,1,0,0,0,0,0,1,0,1.0,0.16666666666666666,0.2857142857142857,1.0,0.5,0.6666666666666666,1.0,0.16666666666666666,0.2857142857142857,5,1.0
20260422T105637Z,2026-04-22T11:10:13.741526+00:00,active,llm_raw,gpt-5.4,2,32015887,320158870209,5,6,15,10,1.5,1,success,,7.164034,2844,335,3179,6,2,4,1,2,1,2,0,1,1,0,4,0,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,2,1.0
20260422T105637Z,2026-04-22T11:10:20.935164+00:00,active,llm_stats,gpt-5.4,2,32015887,320158870209,5,6,15,10,1.5,1,success,,14.31593,7755,696,8451,6,2,4,1,2,1,5,3,1,1,0,3,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.2222222222222222,7,1.0
20260422T105637Z,2026-04-22T11:10:35.286185+00:00,active,oracle,baseline,2,32015887,320158870209,5,6,15,10,1.5,1,success,,0.000987,0,0,0,6,2,4,1,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:10:35.325262+00:00,observational,pc,baseline,2,716908331,7169083310209,5,6,15,10,1.5,1,success,,0.016471,0,0,0,6,3,3,1,2,0,0,0,0,0,0,0,2,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:10:35.373530+00:00,observational,llm_raw_obs,gpt-5.4,2,716908331,7169083310209,5,6,15,10,1.5,1,success,,3.14726,1211,153,1364,6,3,3,1,2,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:10:38.550187+00:00,observational,llm_stats_obs,gpt-5.4,2,716908331,7169083310209,5,6,15,10,1.5,1,success,,14.611419,7387,641,8028,6,3,3,1,2,0,5,4,0,1,0,2,0,0.5,0.16666666666666666,0.25,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,6,1.0
20260422T105637Z,2026-04-22T11:10:53.197770+00:00,active,pc_greedy,baseline,2,716908331,7169083310209,5,6,15,10,1.5,1,success,,0.018308,0,0,0,6,3,3,1,2,2,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,4,0.5
20260422T105637Z,2026-04-22T11:10:53.238612+00:00,active,llm_raw,gpt-5.4,2,716908331,7169083310209,5,6,15,10,1.5,1,failed,"ValueError: Action 'correlation' is not allowed for this agent: ['intervene', 'submit_graph']",2.16572,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T11:10:55.440094+00:00,active,llm_stats,gpt-5.4,2,716908331,7169083310209,5,6,15,10,1.5,1,success,,21.47752,12724,1091,13815,6,3,3,1,2,1,8,6,1,1,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,4,1.0
20260422T105637Z,2026-04-22T11:11:16.941880+00:00,active,oracle,baseline,2,716908331,7169083310209,5,6,15,10,1.5,1,success,,0.000607,0,0,0,6,3,3,1,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:11:16.963099+00:00,observational,pc,baseline,2,1426457537,14264575370209,5,6,15,10,1.5,1,success,,0.009821,0,0,0,6,0,6,2,3,0,0,0,0,0,0,0,3,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:11:17.000660+00:00,observational,llm_raw_obs,gpt-5.4,2,1426457537,14264575370209,5,6,15,10,1.5,1,success,,2.990258,1223,163,1386,6,0,6,2,3,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:11:20.020691+00:00,observational,llm_stats_obs,gpt-5.4,2,1426457537,14264575370209,5,6,15,10,1.5,1,success,,8.978278,5886,478,6364,6,0,6,2,3,0,4,3,0,1,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:11:29.012486+00:00,active,pc_greedy,baseline,2,1426457537,14264575370209,5,6,15,10,1.5,1,success,,0.01068,0,0,0,6,0,6,2,3,2,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,3,1.0
20260422T105637Z,2026-04-22T11:11:29.060227+00:00,active,llm_raw,gpt-5.4,2,1426457537,14264575370209,5,6,15,10,1.5,1,failed,"ValueError: Action 'correlation' is not allowed for this agent: ['intervene', 'submit_graph']",1.986646,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T11:11:31.079099+00:00,active,llm_stats,gpt-5.4,2,1426457537,14264575370209,5,6,15,10,1.5,1,success,,21.159284,13160,1060,14220,6,0,6,2,3,1,8,6,1,1,0,2,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:11:52.271606+00:00,active,oracle,baseline,2,1426457537,14264575370209,5,6,15,10,1.5,1,success,,0.000636,0,0,0,6,0,6,2,3,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T11:11:52.303009+00:00,observational,pc,baseline,2,684342303,6843423030209,5,6,15,10,1.5,1,success,,0.009339,0,0,0,6,3,3,1,2,0,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.5,0.16666666666666666,0.25,5,1.0
20260422T105637Z,2026-04-22T11:11:52.342584+00:00,observational,llm_raw_obs,gpt-5.4,2,684342303,6843423030209,5,6,15,10,1.5,1,success,,3.008802,1213,151,1364,6,3,3,1,2,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T11:11:55.381681+00:00,observational,llm_stats_obs,gpt-5.4,2,684342303,6843423030209,5,6,15,10,1.5,1,success,,12.220213,7390,574,7964,6,3,3,1,2,0,5,4,0,1,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T11:12:07.626025+00:00,active,pc_greedy,baseline,2,684342303,6843423030209,5,6,15,10,1.5,1,success,,0.006618,0,0,0,6,3,3,1,2,0,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.5,0.16666666666666666,0.25,5,1.0
20260422T105637Z,2026-04-22T11:12:07.657096+00:00,active,llm_raw,gpt-5.4,2,684342303,6843423030209,5,6,15,10,1.5,1,failed,APIConnectionError: Connection error.,3174.648853,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T12:05:02.344864+00:00,active,llm_stats,gpt-5.4,2,684342303,6843423030209,5,6,15,10,1.5,1,failed,APIConnectionError: Connection error.,1.32378,,,,6,3,3,1,2,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T12:05:03.739174+00:00,active,oracle,baseline,2,684342303,6843423030209,5,6,15,10,1.5,1,success,,0.001044,0,0,0,6,3,3,1,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:05:03.772487+00:00,observational,pc,baseline,2,1207468583,12074685830209,5,6,15,10,1.5,1,success,,0.033301,0,0,0,6,0,6,2,3,0,0,0,0,0,0,0,2,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
